tokenizer_id,corpus_id,mask,tokenizer_fingerprint,corpus_sha,code_version,n_chars,n_mask,n_gold_words,n_tokens,n_tokens_accepted,b_tp,b_fp,b_fn,b_tn,w_tp,w_pred,w_gold,w_intact,crossing_tokens,f_midcodepoint,f_cluster_split,f_overlap_rejected,f_dropped_chars,f_prefix_space_trim,n_sents
smollm2,sighan_msr,core,86fa098fd98f1da8091802b560bbbd707e6b6865e8ce29eb1c6cb56cd7da5376,0560e07eb0101afa53c16a255caaa319-af9331ff81d8,c1-b1-a1,184355,146372,106873,335535,183909,71669,74397,0,306,25000,150051,75654,48318,0,151626,0,0,0,0,3985
smollm2,sighan_msr,legal,86fa098fd98f1da8091802b560bbbd707e6b6865e8ce29eb1c6cb56cd7da5376,0560e07eb0101afa53c16a255caaa319-af9331ff81d8,c1-b1-a1,184355,180370,106873,335535,183909,102748,77176,140,306,48093,183909,106873,48318,85,151626,0,0,0,0,3985
smollm2,sighan_msr,raw,86fa098fd98f1da8091802b560bbbd707e6b6865e8ce29eb1c6cb56cd7da5376,0560e07eb0101afa53c16a255caaa319-af9331ff81d8,c1-b1-a1,184355,180370,106873,335535,183909,102748,77176,140,306,48093,183909,106873,48318,85,151626,0,0,0,0,3985
smollm2,sighan_pku,core,86fa098fd98f1da8091802b560bbbd707e6b6865e8ce29eb1c6cb56cd7da5376,b2a4d594aa65a829a81df1b6afce55ee-af9331ff81d8,c1-b1-a1,172733,135942,104372,312253,172307,69780,65834,17,311,23877,137558,71741,47739,17,139946,0,0,0,0,1944
smollm2,sighan_pku,legal,86fa098fd98f1da8091802b560bbbd707e6b6865e8ce29eb1c6cb56cd7da5376,b2a4d594aa65a829a81df1b6afce55ee-af9331ff81d8,c1-b1-a1,172733,170789,104372,312253,172307,102404,67959,24,402,47715,172307,104372,47739,24,139946,0,0,0,0,1944
smollm2,sighan_pku,raw,86fa098fd98f1da8091802b560bbbd707e6b6865e8ce29eb1c6cb56cd7da5376,b2a4d594aa65a829a81df1b6afce55ee-af9331ff81d8,c1-b1-a1,172733,170789,104372,312253,172307,102404,67959,24,402,47715,172307,104372,47739,24,139946,0,0,0,0,1944
smollm2,ud_th_pud,core,86fa098fd98f1da8091802b560bbbd707e6b6865e8ce29eb1c6cb56cd7da5376,4b0e1b9bb0262e2aedf915e4322e9c30-af9331ff81d8,c1-b1-a1,98318,50336,22330,181251,98051,18881,31340,0,115,6254,51221,19881,500,0,83200,42272,0,0,0,1000
smollm2,ud_th_pud,legal,86fa098fd98f1da8091802b560bbbd707e6b6865e8ce29eb1c6cb56cd7da5376,4b0e1b9bb0262e2aedf915e4322e9c30-af9331ff81d8,c1-b1-a1,98318,55046,22330,181251,98051,23341,31438,145,122,9523,55779,24486,500,143,83200,42272,0,0,0,1000
smollm2,ud_th_pud,raw,86fa098fd98f1da8091802b560bbbd707e6b6865e8ce29eb1c6cb56cd7da5376,4b0e1b9bb0262e2aedf915e4322e9c30-af9331ff81d8,c1-b1-a1,98318,97318,22330,181251,98051,23341,73710,145,122,2387,98051,24486,500,143,83200,42272,0,0,0,1000
smollm2,ud_yue_hk,core,86fa098fd98f1da8091802b560bbbd707e6b6865e8ce29eb1c6cb56cd7da5376,c57eef85e9d45467b37b16a74061fa07-af9331ff81d8,c1-b1-a1,18633,12998,13918,37846,18323,8439,4324,0,235,5767,13767,9443,9972,0,19523,0,0,0,0,1004
smollm2,ud_yue_hk,legal,86fa098fd98f1da8091802b560bbbd707e6b6865e8ce29eb1c6cb56cd7da5376,c57eef85e9d45467b37b16a74061fa07-af9331ff81d8,c1-b1-a1,18633,17629,13918,37846,18323,12914,4405,1,309,9971,18323,13919,9972,1,19523,0,0,0,0,1004
smollm2,ud_yue_hk,raw,86fa098fd98f1da8091802b560bbbd707e6b6865e8ce29eb1c6cb56cd7da5376,c57eef85e9d45467b37b16a74061fa07-af9331ff81d8,c1-b1-a1,18633,17629,13918,37846,18323,12914,4405,1,309,9971,18323,13919,9972,1,19523,0,0,0,0,1004
smollm2,ud_zh_gsd,core,86fa098fd98f1da8091802b560bbbd707e6b6865e8ce29eb1c6cb56cd7da5376,8cac770ebc7b997f152fcbf748555fd2-af9331ff81d8,c1-b1-a1,19235,15035,12010,36399,18942,7939,6832,0,264,3351,15271,8439,6195,0,17457,0,0,0,0,500
smollm2,ud_zh_gsd,legal,86fa098fd98f1da8091802b560bbbd707e6b6865e8ce29eb1c6cb56cd7da5376,8cac770ebc7b997f152fcbf748555fd2-af9331ff81d8,c1-b1-a1,19235,18735,12010,36399,18942,11510,6932,29,264,6174,18942,12039,6195,29,17457,0,0,0,0,500
smollm2,ud_zh_gsd,raw,86fa098fd98f1da8091802b560bbbd707e6b6865e8ce29eb1c6cb56cd7da5376,8cac770ebc7b997f152fcbf748555fd2-af9331ff81d8,c1-b1-a1,19235,18735,12010,36399,18942,11510,6932,29,264,6174,18942,12039,6195,29,17457,0,0,0,0,500
smollm2,ud_zh_gsdsimp,core,86fa098fd98f1da8091802b560bbbd707e6b6865e8ce29eb1c6cb56cd7da5376,6f25aa75467198a1068703ba7201892f-af9331ff81d8,c1-b1-a1,19235,15035,12010,33630,18910,7907,6832,32,264,3291,15239,8439,6195,32,14720,0,0,0,0,500
smollm2,ud_zh_gsdsimp,legal,86fa098fd98f1da8091802b560bbbd707e6b6865e8ce29eb1c6cb56cd7da5376,6f25aa75467198a1068703ba7201892f-af9331ff81d8,c1-b1-a1,19235,18735,12010,33630,18910,11478,6932,61,264,6112,18910,12039,6195,61,14720,0,0,0,0,500
smollm2,ud_zh_gsdsimp,raw,86fa098fd98f1da8091802b560bbbd707e6b6865e8ce29eb1c6cb56cd7da5376,6f25aa75467198a1068703ba7201892f-af9331ff81d8,c1-b1-a1,19235,18735,12010,33630,18910,11478,6932,61,264,6112,18910,12039,6195,61,14720,0,0,0,0,500
smollm2,ud_zh_hk,core,86fa098fd98f1da8091802b560bbbd707e6b6865e8ce29eb1c6cb56cd7da5376,3b03a30f7f07a74d502e63ab7b2158b1-af9331ff81d8,c1-b1-a1,14063,10547,9874,27014,13880,6453,3970,0,124,4108,11427,7457,6301,0,13134,0,0,0,0,1004
smollm2,ud_zh_hk,legal,86fa098fd98f1da8091802b560bbbd707e6b6865e8ce29eb1c6cb56cd7da5376,3b03a30f7f07a74d502e63ab7b2158b1-af9331ff81d8,c1-b1-a1,14063,13059,9874,27014,13880,8870,4006,0,183,6301,13880,9874,6301,0,13134,0,0,0,0,1004
smollm2,ud_zh_hk,raw,86fa098fd98f1da8091802b560bbbd707e6b6865e8ce29eb1c6cb56cd7da5376,3b03a30f7f07a74d502e63ab7b2158b1-af9331ff81d8,c1-b1-a1,14063,13059,9874,27014,13880,8870,4006,0,183,6301,13880,9874,6301,0,13134,0,0,0,0,1004
smollm2,vistec_th,core,86fa098fd98f1da8091802b560bbbd707e6b6865e8ce29eb1c6cb56cd7da5376,bed5ca30c44920d580dad8f82cb8699a-af9331ff81d8,c1-b1-a1,1392530,681825,337977,2422184,1330396,255822,383175,5,42823,94154,643997,260827,13483,5,1091788,545118,0,0,0,5000
smollm2,vistec_th,legal,86fa098fd98f1da8091802b560bbbd707e6b6865e8ce29eb1c6cb56cd7da5376,bed5ca30c44920d580dad8f82cb8699a-af9331ff81d8,c1-b1-a1,1392530,842412,337977,2422184,1330396,379177,401101,16813,45321,174908,785278,400990,13483,16789,1091788,545118,0,0,0,5000
smollm2,vistec_th,raw,86fa098fd98f1da8091802b560bbbd707e6b6865e8ce29eb1c6cb56cd7da5376,bed5ca30c44920d580dad8f82cb8699a-af9331ff81d8,c1-b1-a1,1392530,1387530,337977,2422184,1330396,379289,946107,16813,45321,54077,1330396,401102,13483,16789,1091788,545118,0,0,0,5000
smollm2,wisesight1000,core,86fa098fd98f1da8091802b560bbbd707e6b6865e8ce29eb1c6cb56cd7da5376,db4e643f660267c46562963d21e2ca5d-af9331ff81d8,c1-b1-a1,75135,35989,18790,125872,69972,12711,19551,9,3718,4628,33255,13713,1579,9,55900,27877,0,0,0,993
smollm2,wisesight1000,legal,86fa098fd98f1da8091802b560bbbd707e6b6865e8ce29eb1c6cb56cd7da5376,db4e643f660267c46562963d21e2ca5d-af9331ff81d8,c1-b1-a1,75135,46265,18790,125872,69972,20594,20508,1128,4035,9536,42095,22715,1579,1121,55900,27877,0,0,0,993
smollm2,wisesight1000,raw,86fa098fd98f1da8091802b560bbbd707e6b6865e8ce29eb1c6cb56cd7da5376,db4e643f660267c46562963d21e2ca5d-af9331ff81d8,c1-b1-a1,75135,74142,18790,125872,69972,20609,48370,1128,4035,3666,69972,22730,1579,1121,55900,27877,0,0,0,993
tekken,alt_km,core,b5bb04d01de5f705e9a9baee9711bf3b8b51a7f90fc9d3317580ada26089aeb1,57adf94bc86a52a59e4151d41cf87c72-af9331ff81d8,c1-b1-a1,699986,349503,177585,2036286,692738,154142,189134,0,6227,31139,348276,159142,10900,0,1343548,325103,0,0,0,5000
tekken,alt_km,legal,b5bb04d01de5f705e9a9baee9711bf3b8b51a7f90fc9d3317580ada26089aeb1,57adf94bc86a52a59e4151d41cf87c72-af9331ff81d8,c1-b1-a1,699986,369883,177585,2036286,692738,172401,190234,863,6385,43385,367635,178264,10900,861,1343548,325103,0,0,0,5000
tekken,alt_km,raw,b5bb04d01de5f705e9a9baee9711bf3b8b51a7f90fc9d3317580ada26089aeb1,57adf94bc86a52a59e4151d41cf87c72-af9331ff81d8,c1-b1-a1,699986,694986,177585,2036286,692738,172402,515336,863,6385,10115,692738,178265,10900,861,1343548,325103,0,0,0,5000
tekken,hkcancor_d,core,b5bb04d01de5f705e9a9baee9711bf3b8b51a7f90fc9d3317580ada26089aeb1,f318a47addd2c515077cf9aec2e1f445-af9331ff81d8,c1-b1-a1,2858,1962,2445,4082,2795,1541,361,13,47,1468,2159,1811,2108,12,1287,0,0,1,0,257
tekken,hkcancor_d,legal,b5bb04d01de5f705e9a9baee9711bf3b8b51a7f90fc9d3317580ada26089aeb1,f318a47addd2c515077cf9aec2e1f445-af9331ff81d8,c1-b1-a1,2858,2601,2445,4082,2795,2172,366,16,47,2080,2795,2445,2108,15,1287,0,0,1,0,257
tekken,hkcancor_d,raw,b5bb04d01de5f705e9a9baee9711bf3b8b51a7f90fc9d3317580ada26089aeb1,f318a47addd2c515077cf9aec2e1f445-af9331ff81d8,c1-b1-a1,2858,2601,2445,4082,2795,2172,366,16,47,2080,2795,2445,2108,15,1287,0,0,1,0,257
tekken,hkcancor_p,core,b5bb04d01de5f705e9a9baee9711bf3b8b51a7f90fc9d3317580ada26089aeb1,edbbd3fee436612fbcab80d64f4359d8-af9331ff81d8,c1-b1-a1,2858,1962,2178,4082,2795,1302,600,9,51,1060,2159,1568,1638,9,1287,0,0,1,0,257
tekken,hkcancor_p,legal,b5bb04d01de5f705e9a9baee9711bf3b8b51a7f90fc9d3317580ada26089aeb1,edbbd3fee436612fbcab80d64f4359d8-af9331ff81d8,c1-b1-a1,2858,2601,2178,4082,2795,1909,629,12,51,1621,2795,2178,1638,12,1287,0,0,1,0,257
tekken,hkcancor_p,raw,b5bb04d01de5f705e9a9baee9711bf3b8b51a7f90fc9d3317580ada26089aeb1,edbbd3fee436612fbcab80d64f4359d8-af9331ff81d8,c1-b1-a1,2858,2601,2178,4082,2795,1909,629,12,51,1621,2795,2178,1638,12,1287,0,0,1,0,257
tekken,hkcancor_s,core,b5bb04d01de5f705e9a9baee9711bf3b8b51a7f90fc9d3317580ada26089aeb1,b8ddbfc684e40364d686881c7f75b390-af9331ff81d8,c1-b1-a1,2858,1962,2178,4082,2795,1302,600,9,51,1060,2159,1568,1638,9,1287,0,0,1,0,257
tekken,hkcancor_s,legal,b5bb04d01de5f705e9a9baee9711bf3b8b51a7f90fc9d3317580ada26089aeb1,b8ddbfc684e40364d686881c7f75b390-af9331ff81d8,c1-b1-a1,2858,2601,2178,4082,2795,1909,629,12,51,1621,2795,2178,1638,12,1287,0,0,1,0,257
tekken,hkcancor_s,raw,b5bb04d01de5f705e9a9baee9711bf3b8b51a7f90fc9d3317580ada26089aeb1,b8ddbfc684e40364d686881c7f75b390-af9331ff81d8,c1-b1-a1,2858,2601,2178,4082,2795,1909,629,12,51,1621,2795,2178,1638,12,1287,0,0,1,0,257
tekken,khpos,core,b5bb04d01de5f705e9a9baee9711bf3b8b51a7f90fc9d3317580ada26089aeb1,db07f6e38fbdec98e108f08272cddb44-af9331ff81d8,c1-b1-a1,50072,24146,10778,148924,50063,9183,14963,0,0,2000,25146,10183,627,0,98861,24166,0,0,0,1000
tekken,khpos,legal,b5bb04d01de5f705e9a9baee9711bf3b8b51a7f90fc9d3317580ada26089aeb1,db07f6e38fbdec98e108f08272cddb44-af9331ff81d8,c1-b1-a1,50072,24906,10778,148924,50063,9772,15125,5,4,2535,25897,10777,627,5,98861,24166,0,0,0,1000
tekken,khpos,raw,b5bb04d01de5f705e9a9baee9711bf3b8b51a7f90fc9d3317580ada26089aeb1,db07f6e38fbdec98e108f08272cddb44-af9331ff81d8,c1-b1-a1,50072,49072,10778,148924,50063,9773,39290,5,4,617,50063,10778,627,5,98861,24166,0,0,0,1000
tekken,osf_cwsa_zh,core,b5bb04d01de5f705e9a9baee9711bf3b8b51a7f90fc9d3317580ada26089aeb1,40a6e2b75aed4185096260b399664383-af9331ff81d8,c1-b1-a1,10310,9313,5425,11089,9504,4338,4169,90,716,1585,9007,4928,2196,89,1585,0,0,6,0,500
tekken,osf_cwsa_zh,legal,b5bb04d01de5f705e9a9baee9711bf3b8b51a7f90fc9d3317580ada26089aeb1,40a6e2b75aed4185096260b399664383-af9331ff81d8,c1-b1-a1,10310,9810,5425,11089,9504,4835,4169,90,716,2082,9504,5425,2196,89,1585,0,0,6,0,500
tekken,osf_cwsa_zh,raw,b5bb04d01de5f705e9a9baee9711bf3b8b51a7f90fc9d3317580ada26089aeb1,40a6e2b75aed4185096260b399664383-af9331ff81d8,c1-b1-a1,10310,9810,5425,11089,9504,4835,4169,90,716,2082,9504,5425,2196,89,1585,0,0,6,0,500
tekken,sighan_as,core,b5bb04d01de5f705e9a9baee9711bf3b8b51a7f90fc9d3317580ada26089aeb1,2be63cd08c949b44cd6e9a69edbec5fc-af9331ff81d8,c1-b1-a1,68582,54820,42425,73207,63214,28241,21461,848,4270,15827,54702,34089,24708,830,9993,0,0,7,0,5000
tekken,sighan_as,legal,b5bb04d01de5f705e9a9baee9711bf3b8b51a7f90fc9d3317580ada26089aeb1,2be63cd08c949b44cd6e9a69edbec5fc-af9331ff81d8,c1-b1-a1,68582,63582,42425,73207,63214,36338,21876,1087,4281,22907,63214,42425,24708,1053,9993,0,0,7,0,5000
tekken,sighan_as,raw,b5bb04d01de5f705e9a9baee9711bf3b8b51a7f90fc9d3317580ada26089aeb1,2be63cd08c949b44cd6e9a69edbec5fc-af9331ff81d8,c1-b1-a1,68582,63582,42425,73207,63214,36338,21876,1087,4281,22907,63214,42425,24708,1053,9993,0,0,7,0,5000
tekken,sighan_cityu,core,b5bb04d01de5f705e9a9baee9711bf3b8b51a7f90fc9d3317580ada26089aeb1,58581cf718d59e4d15084352ad65b879-af9331ff81d8,c1-b1-a1,67689,53468,40936,71405,62503,26458,22190,698,4122,11320,50140,28648,22485,689,8902,0,0,19,0,1492
tekken,sighan_cityu,legal,b5bb04d01de5f705e9a9baee9711bf3b8b51a7f90fc9d3317580ada26089aeb1,58581cf718d59e4d15084352ad65b879-af9331ff81d8,c1-b1-a1,67689,66197,40936,71405,62503,38403,22608,1041,4145,20667,62503,40936,22485,1020,8902,0,0,19,0,1492
tekken,sighan_cityu,raw,b5bb04d01de5f705e9a9baee9711bf3b8b51a7f90fc9d3317580ada26089aeb1,58581cf718d59e4d15084352ad65b879-af9331ff81d8,c1-b1-a1,67689,66197,40936,71405,62503,38403,22608,1041,4145,20667,62503,40936,22485,1020,8902,0,0,19,0,1492
tekken,sighan_msr,core,b5bb04d01de5f705e9a9baee9711bf3b8b51a7f90fc9d3317580ada26089aeb1,0560e07eb0101afa53c16a255caaa319-af9331ff81d8,c1-b1-a1,184355,146372,106873,178936,164694,70081,57694,1588,17009,33260,131760,75654,61646,1536,14242,0,0,4,0,3985
tekken,sighan_msr,legal,b5bb04d01de5f705e9a9baee9711bf3b8b51a7f90fc9d3317580ada26089aeb1,0560e07eb0101afa53c16a255caaa319-af9331ff81d8,c1-b1-a1,184355,180370,106873,178936,164694,100238,60471,2650,17011,57315,164694,106873,61646,2477,14242,0,0,4,0,3985
tekken,sighan_msr,raw,b5bb04d01de5f705e9a9baee9711bf3b8b51a7f90fc9d3317580ada26089aeb1,0560e07eb0101afa53c16a255caaa319-af9331ff81d8,c1-b1-a1,184355,180370,106873,178936,164694,100238,60471,2650,17011,57315,164694,106873,61646,2477,14242,0,0,4,0,3985
tekken,sighan_pku,core,b5bb04d01de5f705e9a9baee9711bf3b8b51a7f90fc9d3317580ada26089aeb1,b2a4d594aa65a829a81df1b6afce55ee-af9331ff81d8,c1-b1-a1,172733,135942,104372,166598,153517,67535,50368,2262,15777,31111,119847,71741,61328,2213,13081,0,0,27,0,1944
tekken,sighan_pku,legal,b5bb04d01de5f705e9a9baee9711bf3b8b51a7f90fc9d3317580ada26089aeb1,b2a4d594aa65a829a81df1b6afce55ee-af9331ff81d8,c1-b1-a1,172733,170789,104372,166598,153517,99099,52474,3329,15887,55737,153517,104372,61328,3203,13081,0,0,27,0,1944
tekken,sighan_pku,raw,b5bb04d01de5f705e9a9baee9711bf3b8b51a7f90fc9d3317580ada26089aeb1,b2a4d594aa65a829a81df1b6afce55ee-af9331ff81d8,c1-b1-a1,172733,170789,104372,166598,153517,99099,52474,3329,15887,55737,153517,104372,61328,3203,13081,0,0,27,0,1944
tekken,ud_th_pud,core,b5bb04d01de5f705e9a9baee9711bf3b8b51a7f90fc9d3317580ada26089aeb1,4b0e1b9bb0262e2aedf915e4322e9c30-af9331ff81d8,c1-b1-a1,98318,50336,22330,52702,52217,17603,14022,1278,17433,10460,32625,19881,7917,1278,485,16657,0,0,0,1000
tekken,ud_th_pud,legal,b5bb04d01de5f705e9a9baee9711bf3b8b51a7f90fc9d3317580ada26089aeb1,4b0e1b9bb0262e2aedf915e4322e9c30-af9331ff81d8,c1-b1-a1,98318,55046,22330,52702,52217,20441,14119,3045,17441,11521,35560,24486,7917,3037,485,16657,0,0,0,1000
tekken,ud_th_pud,raw,b5bb04d01de5f705e9a9baee9711bf3b8b51a7f90fc9d3317580ada26089aeb1,4b0e1b9bb0262e2aedf915e4322e9c30-af9331ff81d8,c1-b1-a1,98318,97318,22330,52702,52217,20441,30776,3045,43056,7430,52217,24486,7917,3037,485,16657,0,0,0,1000
tekken,ud_yue_hk,core,b5bb04d01de5f705e9a9baee9711bf3b8b51a7f90fc9d3317580ada26089aeb1,c57eef85e9d45467b37b16a74061fa07-af9331ff81d8,c1-b1-a1,18633,12998,13918,20954,17093,8364,3218,75,1341,6588,12586,9443,10997,75,3861,0,0,1,0,1004
tekken,ud_yue_hk,legal,b5bb04d01de5f705e9a9baee9711bf3b8b51a7f90fc9d3317580ada26089aeb1,c57eef85e9d45467b37b16a74061fa07-af9331ff81d8,c1-b1-a1,18633,17629,13918,20954,17093,12806,3283,109,1431,10798,17093,13919,10997,109,3861,0,0,1,0,1004
tekken,ud_yue_hk,raw,b5bb04d01de5f705e9a9baee9711bf3b8b51a7f90fc9d3317580ada26089aeb1,c57eef85e9d45467b37b16a74061fa07-af9331ff81d8,c1-b1-a1,18633,17629,13918,20954,17093,12806,3283,109,1431,10798,17093,13919,10997,109,3861,0,0,1,0,1004
tekken,ud_zh_gsd,core,b5bb04d01de5f705e9a9baee9711bf3b8b51a7f90fc9d3317580ada26089aeb1,8cac770ebc7b997f152fcbf748555fd2-af9331ff81d8,c1-b1-a1,19235,15035,12010,19415,17415,7689,5638,250,1458,3875,13827,8439,7301,247,2000,0,0,6,0,500
tekken,ud_zh_gsd,legal,b5bb04d01de5f705e9a9baee9711bf3b8b51a7f90fc9d3317580ada26089aeb1,8cac770ebc7b997f152fcbf748555fd2-af9331ff81d8,c1-b1-a1,19235,18735,12010,19415,17415,11178,5737,361,1459,6696,17415,12039,7301,357,2000,0,0,6,0,500
tekken,ud_zh_gsd,raw,b5bb04d01de5f705e9a9baee9711bf3b8b51a7f90fc9d3317580ada26089aeb1,8cac770ebc7b997f152fcbf748555fd2-af9331ff81d8,c1-b1-a1,19235,18735,12010,19415,17415,11178,5737,361,1459,6696,17415,12039,7301,357,2000,0,0,6,0,500
tekken,ud_zh_gsdsimp,core,b5bb04d01de5f705e9a9baee9711bf3b8b51a7f90fc9d3317580ada26089aeb1,6f25aa75467198a1068703ba7201892f-af9331ff81d8,c1-b1-a1,19235,15035,12010,18372,16936,7546,5318,393,1778,3867,13364,8439,7596,380,1436,0,0,7,0,500
tekken,ud_zh_gsdsimp,legal,b5bb04d01de5f705e9a9baee9711bf3b8b51a7f90fc9d3317580ada26089aeb1,6f25aa75467198a1068703ba7201892f-af9331ff81d8,c1-b1-a1,19235,18735,12010,18372,16936,11019,5417,520,1779,6692,16936,12039,7596,505,1436,0,0,7,0,500
tekken,ud_zh_gsdsimp,raw,b5bb04d01de5f705e9a9baee9711bf3b8b51a7f90fc9d3317580ada26089aeb1,6f25aa75467198a1068703ba7201892f-af9331ff81d8,c1-b1-a1,19235,18735,12010,18372,16936,11019,5417,520,1779,6692,16936,12039,7596,505,1436,0,0,7,0,500
tekken,ud_zh_hk,core,b5bb04d01de5f705e9a9baee9711bf3b8b51a7f90fc9d3317580ada26089aeb1,3b03a30f7f07a74d502e63ab7b2158b1-af9331ff81d8,c1-b1-a1,14063,10547,9874,13690,12258,6112,2749,341,1345,4521,9865,7457,7437,337,1432,0,0,1,0,1004
tekken,ud_zh_hk,legal,b5bb04d01de5f705e9a9baee9711bf3b8b51a7f90fc9d3317580ada26089aeb1,3b03a30f7f07a74d502e63ab7b2158b1-af9331ff81d8,c1-b1-a1,14063,13059,9874,13690,12258,8477,2777,393,1412,6702,12258,9874,7437,389,1432,0,0,1,0,1004
tekken,ud_zh_hk,raw,b5bb04d01de5f705e9a9baee9711bf3b8b51a7f90fc9d3317580ada26089aeb1,3b03a30f7f07a74d502e63ab7b2158b1-af9331ff81d8,c1-b1-a1,14063,13059,9874,13690,12258,8477,2777,393,1412,6702,12258,9874,7437,389,1432,0,0,1,0,1004
tekken,vistec_th,core,b5bb04d01de5f705e9a9baee9711bf3b8b51a7f90fc9d3317580ada26089aeb1,bed5ca30c44920d580dad8f82cb8699a-af9331ff81d8,c1-b1-a1,1392530,681825,337977,782208,775083,232732,187232,23095,238766,135104,424964,260827,97904,23094,7125,250981,0,3,0,5000
tekken,vistec_th,legal,b5bb04d01de5f705e9a9baee9711bf3b8b51a7f90fc9d3317580ada26089aeb1,bed5ca30c44920d580dad8f82cb8699a-af9331ff81d8,c1-b1-a1,1392530,842412,337977,782208,775083,314584,204518,81406,241904,162901,524102,400990,97904,81318,7125,250981,0,3,0,5000
tekken,vistec_th,raw,b5bb04d01de5f705e9a9baee9711bf3b8b51a7f90fc9d3317580ada26089aeb1,bed5ca30c44920d580dad8f82cb8699a-af9331ff81d8,c1-b1-a1,1392530,1387530,337977,782208,775083,314671,455412,81431,536016,89145,775083,401102,97904,81343,7125,250981,0,3,0,5000
tekken,wisesight1000,core,b5bb04d01de5f705e9a9baee9711bf3b8b51a7f90fc9d3317580ada26089aeb1,db4e643f660267c46562963d21e2ca5d-af9331ff81d8,c1-b1-a1,75135,35989,18790,43370,42524,11695,9498,1025,13771,7397,22186,13713,5576,1025,846,14095,0,0,0,993
tekken,wisesight1000,legal,b5bb04d01de5f705e9a9baee9711bf3b8b51a7f90fc9d3317580ada26089aeb1,db4e643f660267c46562963d21e2ca5d-af9331ff81d8,c1-b1-a1,75135,46265,18790,43370,42524,17122,10314,4600,14229,9290,28429,22715,5576,4583,846,14095,0,0,0,993
tekken,wisesight1000,raw,b5bb04d01de5f705e9a9baee9711bf3b8b51a7f90fc9d3317580ada26089aeb1,db4e643f660267c46562963d21e2ca5d-af9331ff81d8,c1-b1-a1,75135,74142,18790,43370,42524,17133,24398,4604,28007,4773,42524,22730,5576,4587,846,14095,0,0,0,993
typhoon2,alt_km,core,b6c57829210d74d67e40cdeafd2544f349e31e5140bad796130b38fcf96f0dd0,57adf94bc86a52a59e4151d41cf87c72-af9331ff81d8,c1-b1-a1,699986,349503,177585,1137723,578481,145377,139447,8765,55914,50418,289824,159142,12137,8765,559242,269303,0,0,0,5000
typhoon2,alt_km,legal,b6c57829210d74d67e40cdeafd2544f349e31e5140bad796130b38fcf96f0dd0,57adf94bc86a52a59e4151d41cf87c72-af9331ff81d8,c1-b1-a1,699986,369883,177585,1137723,578481,163630,140548,9634,56071,64618,309178,178264,12137,9632,559242,269303,0,0,0,5000
typhoon2,alt_km,raw,b6c57829210d74d67e40cdeafd2544f349e31e5140bad796130b38fcf96f0dd0,57adf94bc86a52a59e4151d41cf87c72-af9331ff81d8,c1-b1-a1,699986,694986,177585,1137723,578481,163631,409850,9634,111871,11303,578481,178265,12137,9632,559242,269303,0,0,0,5000
typhoon2,hkcancor_d,core,b6c57829210d74d67e40cdeafd2544f349e31e5140bad796130b38fcf96f0dd0,f318a47addd2c515077cf9aec2e1f445-af9331ff81d8,c1-b1-a1,2858,1962,2445,3753,2799,1544,362,10,46,1469,2163,1811,2107,10,954,0,0,0,0,257
typhoon2,hkcancor_d,legal,b6c57829210d74d67e40cdeafd2544f349e31e5140bad796130b38fcf96f0dd0,f318a47addd2c515077cf9aec2e1f445-af9331ff81d8,c1-b1-a1,2858,2601,2445,3753,2799,2175,367,13,46,2081,2799,2445,2107,13,954,0,0,0,0,257
typhoon2,hkcancor_d,raw,b6c57829210d74d67e40cdeafd2544f349e31e5140bad796130b38fcf96f0dd0,f318a47addd2c515077cf9aec2e1f445-af9331ff81d8,c1-b1-a1,2858,2601,2445,3753,2799,2175,367,13,46,2081,2799,2445,2107,13,954,0,0,0,0,257
typhoon2,hkcancor_p,core,b6c57829210d74d67e40cdeafd2544f349e31e5140bad796130b38fcf96f0dd0,edbbd3fee436612fbcab80d64f4359d8-af9331ff81d8,c1-b1-a1,2858,1962,2178,3753,2799,1308,598,3,53,1069,2163,1568,1640,3,954,0,0,0,0,257
typhoon2,hkcancor_p,legal,b6c57829210d74d67e40cdeafd2544f349e31e5140bad796130b38fcf96f0dd0,edbbd3fee436612fbcab80d64f4359d8-af9331ff81d8,c1-b1-a1,2858,2601,2178,3753,2799,1915,627,6,53,1630,2799,2178,1640,6,954,0,0,0,0,257
typhoon2,hkcancor_p,raw,b6c57829210d74d67e40cdeafd2544f349e31e5140bad796130b38fcf96f0dd0,edbbd3fee436612fbcab80d64f4359d8-af9331ff81d8,c1-b1-a1,2858,2601,2178,3753,2799,1915,627,6,53,1630,2799,2178,1640,6,954,0,0,0,0,257
typhoon2,hkcancor_s,core,b6c57829210d74d67e40cdeafd2544f349e31e5140bad796130b38fcf96f0dd0,b8ddbfc684e40364d686881c7f75b390-af9331ff81d8,c1-b1-a1,2858,1962,2178,3753,2799,1308,598,3,53,1069,2163,1568,1640,3,954,0,0,0,0,257
typhoon2,hkcancor_s,legal,b6c57829210d74d67e40cdeafd2544f349e31e5140bad796130b38fcf96f0dd0,b8ddbfc684e40364d686881c7f75b390-af9331ff81d8,c1-b1-a1,2858,2601,2178,3753,2799,1915,627,6,53,1630,2799,2178,1640,6,954,0,0,0,0,257
